2019-05-16 12:58:41,[24.44417577]
2019-05-16 12:58:42,[24.44417577]
2019-05-16 12:58:43,[24.44417577]
2019-05-16 12:58:44,[24.44417577]
2019-05-16 12:58:45,[24.44417577]
2019-05-16 12:58:47,[24.44417577]
2019-05-16 12:58:48,[24.44417577]
2019-05-16 12:58:49,[24.44417577]
2019-05-16 12:58:50,[24.44417577]
2019-05-16 12:58:51,[24.44417577]
2019-05-16 12:58:53,[24.44417577]
2019-05-16 12:58:54,[24.44417577]
2019-05-16 12:58:55,[24.44417577]
2019-05-16 12:58:56,[24.44417577]
2019-05-16 12:58:57,[24.44417577]
2019-05-16 12:58:59,[24.44417577]
2019-05-16 12:59:00,[24.44417577]
2019-05-16 12:59:01,[24.44417577]
2019-05-16 12:59:02,[24.44417577]
2019-05-16 12:59:04,[24.44417577]
2019-05-16 12:59:05,[24.44417577]
2019-05-16 12:59:06,[24.44417577]
2019-05-16 12:59:07,[24.44417577]
2019-05-16 12:59:08,[24.44417577]
2019-05-16 12:59:10,[24.44417577]
2019-05-16 12:59:11,[24.44417577]
2019-05-16 12:59:12,[24.44417577]
2019-05-16 12:59:13,[24.44417577]
2019-05-16 12:59:14,[24.44417577]
2019-05-16 12:59:16,[24.44417577]
2019-05-16 12:59:17,[24.44417577]
2019-05-16 12:59:18,[24.44417577]
2019-05-16 12:59:19,[24.44417577]
2019-05-16 12:59:21,[24.44417577]
2019-05-16 12:59:22,[24.44417577]
2019-05-16 12:59:23,[24.44417577]
2019-05-16 12:59:24,[24.44417577]
2019-05-16 12:59:25,[24.44417577]
2019-05-16 12:59:27,[24.44417577]
2019-05-16 12:59:28,[24.44417577]
2019-05-16 12:59:30,[24.44417577]
2019-05-16 12:59:31,[24.44417577]
2019-05-16 12:59:32,[24.44417577]
2019-05-16 12:59:33,[24.44417577]
2019-05-16 12:59:34,[24.44417577]
2019-05-16 12:59:35,[24.44417577]
2019-05-16 12:59:37,[24.44417577]
2019-05-16 12:59:38,[24.44417577]
2019-05-16 12:59:39,[24.44417577]
2019-05-16 12:59:41,[24.44417577]
2019-05-16 12:59:42,[24.44417577]
2019-05-16 12:59:43,[24.44417577]
2019-05-16 12:59:44,[24.44417577]
2019-05-16 12:59:45,[24.44417577]
2019-05-16 12:59:47,[24.44417577]
2019-05-16 12:59:48,[24.44417577]
2019-05-16 12:59:49,[24.44417577]
2019-05-16 12:59:50,[24.44417577]
2019-05-16 12:59:51,[24.44417577]
2019-05-16 12:59:53,[24.44417577]
2019-05-16 12:59:54,[24.44417577]
2019-05-16 12:59:55,[24.44417577]
2019-05-16 12:59:56,[24.44417577]
2019-05-16 12:59:57,[24.44417577]
2019-05-16 12:59:59,[24.44417577]
2019-05-16 13:00:00,[24.44417577]
2019-05-16 13:00:01,[24.44417577]
2019-05-16 13:01:06,[24.57275973]
2019-05-16 13:01:07,[24.57275973]
2019-05-16 13:01:08,[24.57275973]
2019-05-16 13:01:10,[24.57275973]
2019-05-16 13:01:11,[24.57275973]
2019-05-16 13:01:12,[24.57275973]
2019-05-16 13:01:13,[24.57275973]
2019-05-16 13:01:14,[24.57275973]
2019-05-16 13:01:16,[24.57275973]
2019-05-16 13:01:17,[24.57275973]
2019-05-16 13:01:18,[24.57275973]
2019-05-16 13:01:19,[24.57275973]
2019-05-16 13:01:20,[24.57275973]
2019-05-16 13:01:22,[24.57275973]
2019-05-16 13:01:23,[24.57275973]
2019-05-16 13:01:24,[24.57275973]
2019-05-16 13:01:25,[24.57275973]
2019-05-16 13:01:27,[24.57275973]
2019-05-16 13:01:28,[24.57275973]
2019-05-16 13:01:29,[24.57275973]
2019-05-16 13:01:30,[24.57275973]
2019-05-16 13:01:32,[24.57275973]
2019-05-16 13:01:33,[24.57275973]
2019-05-16 13:01:34,[24.57275973]
2019-05-16 13:01:35,[24.57275973]
2019-05-16 13:01:36,[24.57275973]
2019-05-16 13:01:38,[24.57275973]
2019-05-16 13:01:39,[24.57275973]
2019-05-16 13:01:40,[24.57275973]
2019-05-16 13:01:41,[24.57275973]
2019-05-16 13:01:42,[24.57275973]
2019-05-16 13:01:44,[24.57275973]
2019-05-16 13:02:54,[24.62446797]
2019-05-16 13:02:56,[24.62446797]
2019-05-16 13:02:57,[24.62446797]
2019-05-16 13:02:58,[24.62446797]
2019-05-16 13:02:59,[24.62446797]
2019-05-16 13:03:01,[24.62446797]
2019-05-16 13:04:13,[24.7340947]
2019-05-16 13:04:16,[24.7340947]
2019-05-16 13:04:18,[24.7340947]
2019-05-16 13:04:20,[24.7340947]
2019-05-16 13:04:21,[24.7340947]
2019-05-16 13:04:23,[24.7340947]
2019-05-16 13:07:05,[24.64200141]
2019-05-16 13:07:07,[24.64200141]
2019-05-16 13:07:08,[24.64200141]
2019-05-16 13:07:09,[24.64200141]
2019-05-16 13:07:10,[24.64200141]
2019-05-16 13:07:11,[24.64200141]
2019-05-16 13:07:13,[24.64200141]
2019-05-16 13:07:14,[24.64200141]
2019-05-16 13:07:15,[24.64200141]
2019-05-16 13:07:16,[24.64200141]
2019-05-16 13:07:18,[24.64200141]
2019-05-16 13:07:19,[24.64200141]
2019-05-16 13:07:20,[24.64200141]
2019-05-16 13:07:21,[24.64200141]
2019-05-16 13:07:23,[24.64200141]
2019-05-16 13:07:24,[24.64200141]
2019-05-16 13:07:25,[24.64200141]
2019-05-16 13:07:26,[24.64200141]
2019-05-16 13:07:27,[24.64200141]
2019-05-16 13:07:29,[24.64200141]
2019-05-16 13:07:30,[24.64200141]
2019-05-16 13:07:31,[24.64200141]
2019-05-16 13:07:32,[24.64200141]
2019-05-16 13:07:33,[24.64200141]
2019-05-16 13:07:35,[24.64200141]
2019-05-16 13:07:36,[24.64200141]
2019-05-16 13:07:37,[24.64200141]
2019-05-16 13:07:38,[24.64200141]
2019-05-16 13:07:39,[24.64200141]
2019-05-16 13:07:41,[24.64200141]
2019-05-16 13:07:42,[24.64200141]
2019-05-16 13:07:43,[24.64200141]
2019-05-16 13:07:44,[24.64200141]
2019-05-16 13:07:45,[24.64200141]
2019-05-16 13:07:47,[24.64200141]
2019-05-16 13:07:48,[24.64200141]
2019-05-16 13:07:49,[24.64200141]
2019-05-16 13:07:50,[24.64200141]
2019-05-16 13:07:51,[24.64200141]
2019-05-16 13:07:53,[24.64200141]
2019-05-16 13:07:54,[24.64200141]
2019-05-16 13:07:55,[24.64200141]
2019-05-16 13:07:56,[24.64200141]
2019-05-16 13:07:57,[24.64200141]
2019-05-16 13:07:59,[24.64200141]
2019-05-16 13:08:00,[24.64200141]
2019-05-16 13:08:01,[24.64200141]
2019-05-16 13:08:02,[24.64200141]
2019-05-16 13:08:03,[24.64200141]
2019-05-16 13:08:05,[24.64200141]
2019-05-16 13:08:06,[24.64200141]
2019-05-16 13:08:07,[24.64200141]
2019-05-16 13:08:08,[24.64200141]
2019-05-16 13:08:09,[24.64200141]
2019-05-16 13:08:11,[24.64200141]
2019-05-16 13:08:12,[24.64200141]
2019-05-16 13:08:13,[24.64200141]
2019-05-16 13:08:14,[24.64200141]
2019-05-16 13:08:15,[24.64200141]
2019-05-16 13:08:17,[24.64200141]
2019-05-16 13:08:18,[24.64200141]
2019-05-16 13:08:19,[24.64200141]
2019-05-16 13:08:20,[24.64200141]
2019-05-16 13:08:21,[24.64200141]
2019-05-16 13:08:23,[24.64200141]
2019-05-16 13:08:24,[24.64200141]
2019-05-16 13:08:25,[24.64200141]
2019-05-16 13:10:10,[24.59444814]
2019-05-16 13:10:11,[24.59444814]
2019-05-16 13:10:12,[24.59444814]
2019-05-16 13:10:13,[24.59444814]
2019-05-16 13:10:15,[24.59444814]
2019-05-16 13:10:16,[24.59444814]
2019-05-16 13:10:17,[24.59444814]
2019-05-16 13:10:18,[24.59444814]
2019-05-16 13:10:20,[24.59444814]
2019-05-16 13:10:21,[24.59444814]
2019-05-16 13:10:22,[24.59444814]
2019-05-16 13:10:23,[24.59444814]
2019-05-16 13:10:25,[24.59444814]
2019-05-16 13:10:26,[24.59444814]
2019-05-16 13:10:27,[24.59444814]
2019-05-16 13:10:28,[24.59444814]
2019-05-16 13:10:30,[24.59444814]
2019-05-16 13:10:31,[24.59444814]
2019-05-16 13:10:32,[24.59444814]
2019-05-16 13:10:33,[24.59444814]
2019-05-16 13:10:34,[24.59444814]
2019-05-16 13:10:36,[24.59444814]
2019-05-16 13:10:37,[24.59444814]
2019-05-16 13:10:39,[24.59444814]
2019-05-16 13:10:40,[24.59444814]
2019-05-16 13:10:41,[24.59444814]
2019-05-16 13:10:43,[24.59444814]
2019-05-16 13:10:44,[24.59444814]
2019-05-16 13:10:45,[24.59444814]
2019-05-16 13:10:46,[24.59444814]
2019-05-16 13:10:48,[24.59444814]
2019-05-16 13:10:49,[24.59444814]
2019-05-16 13:10:50,[24.59444814]
2019-05-16 13:10:52,[24.59444814]
2019-05-16 13:10:53,[24.59444814]
2019-05-16 13:10:54,[24.59444814]
2019-05-16 13:10:55,[24.59444814]
2019-05-16 13:10:56,[24.59444814]
2019-05-16 13:10:57,[24.59444814]
2019-05-16 13:10:59,[24.59444814]
2019-05-16 13:11:00,[24.59444814]
2019-05-16 13:11:01,[24.59444814]
2019-05-16 13:11:02,[24.59444814]
2019-05-16 13:11:04,[24.59444814]
2019-05-16 13:11:05,[24.59444814]
2019-05-16 13:11:06,[24.59444814]
2019-05-16 13:11:07,[24.59444814]
2019-05-16 13:11:08,[24.59444814]
2019-05-16 13:11:10,[24.59444814]
2019-05-16 13:11:11,[24.59444814]
2019-05-16 13:11:12,[24.59444814]
2019-05-16 13:11:13,[24.59444814]
2019-05-16 13:11:15,[24.59444814]
2019-05-16 13:11:16,[24.59444814]
2019-05-16 13:11:17,[24.59444814]
2019-05-16 13:11:18,[24.59444814]
2019-05-16 13:11:19,[24.59444814]
2019-05-16 13:11:21,[24.59444814]
2019-05-16 13:11:22,[24.59444814]
2019-05-16 13:11:23,[24.59444814]
2019-05-16 13:11:24,[24.59444814]
2019-05-16 13:11:25,[24.59444814]
2019-05-16 13:11:27,[24.59444814]
2019-05-16 13:11:28,[24.59444814]
2019-05-16 13:11:29,[24.59444814]
2019-05-16 13:11:30,[24.59444814]
2019-05-16 13:11:32,[24.59444814]
2019-05-16 13:11:33,[24.59444814]
2019-05-16 13:11:34,[24.59444814]
2019-05-16 13:11:35,[24.59444814]
2019-05-16 13:11:36,[24.59444814]
2019-05-16 13:11:37,[24.59444814]
2019-05-16 13:11:39,[24.59444814]
2019-05-16 13:11:40,[24.59444814]
2019-05-16 13:11:41,[24.59444814]
2019-05-16 13:11:43,[24.59444814]
2019-05-16 13:12:53,[24.54421891]
2019-05-16 13:12:54,[24.54421891]
2019-05-16 13:12:55,[24.54421891]
2019-05-16 13:12:57,[24.54421891]
2019-05-16 13:12:58,[24.54421891]
2019-05-16 13:12:59,[24.54421891]
2019-05-16 13:13:00,[24.54421891]
2019-05-16 13:13:01,[24.54421891]
2019-05-16 13:13:03,[24.54421891]
2019-05-16 13:13:04,[24.54421891]
2019-05-16 13:13:05,[24.54421891]
2019-05-16 13:13:06,[24.54421891]
2019-05-16 13:13:07,[24.54421891]
2019-05-16 13:13:09,[24.54421891]
2019-05-16 13:13:10,[24.54421891]
2019-05-16 13:13:11,[24.54421891]
2019-05-16 13:13:12,[24.54421891]
2019-05-16 13:13:13,[24.54421891]
2019-05-16 13:13:15,[24.54421891]
2019-05-16 13:13:16,[24.54421891]
2019-05-16 13:13:17,[24.54421891]
2019-05-16 13:13:18,[24.54421891]
2019-05-16 13:13:20,[24.54421891]
2019-05-16 13:13:21,[24.54421891]
2019-05-16 13:13:22,[24.54421891]
2019-05-16 13:13:23,[24.54421891]
2019-05-16 13:13:25,[24.54421891]
2019-05-16 13:13:26,[24.54421891]
2019-05-16 13:13:28,[24.54421891]
2019-05-16 13:13:29,[24.54421891]
2019-05-16 13:13:30,[24.54421891]
2019-05-16 13:13:31,[24.54421891]
2019-05-16 13:13:32,[24.54421891]
2019-05-16 13:13:34,[24.54421891]
2019-05-16 13:13:35,[24.54421891]
2019-05-16 13:13:36,[24.54421891]
2019-05-16 13:13:38,[24.54421891]
2019-05-16 13:13:39,[24.54421891]
2019-05-16 13:13:40,[24.54421891]
2019-05-16 13:13:41,[24.54421891]
2019-05-16 13:13:43,[24.54421891]
2019-05-16 13:13:44,[24.54421891]
2019-05-16 13:13:45,[24.54421891]
2019-05-16 13:13:46,[24.54421891]
2019-05-16 13:13:47,[24.54421891]
2019-05-16 13:13:49,[24.54421891]
2019-05-16 13:13:50,[24.54421891]
2019-05-16 13:13:51,[24.54421891]
2019-05-16 13:13:52,[24.54421891]
2019-05-16 13:13:54,[24.54421891]
2019-05-16 13:13:55,[24.54421891]
2019-05-16 13:13:56,[24.54421891]
2019-05-16 13:13:57,[24.54421891]
2019-05-16 13:13:58,[24.54421891]
2019-05-16 13:14:00,[24.54421891]
2019-05-16 13:14:01,[24.54421891]
2019-05-16 13:14:02,[24.54421891]
2019-05-16 13:14:03,[24.54421891]
2019-05-16 13:14:04,[24.54421891]
2019-05-16 13:14:06,[24.54421891]
2019-05-16 13:14:07,[24.54421891]
2019-05-16 13:14:08,[24.54421891]
2019-05-16 13:14:09,[24.51636276]
2019-05-16 13:14:11,[24.51636276]
2019-05-16 13:14:12,[24.51636276]
2019-05-16 13:14:13,[24.51636276]
2019-05-16 13:14:14,[24.51636276]
2019-05-16 13:14:15,[24.51636276]
2019-05-16 13:14:17,[24.51636276]
2019-05-16 13:14:18,[24.51636276]
2019-05-16 13:14:19,[24.51636276]
2019-05-16 13:14:20,[24.51636276]
2019-05-16 13:14:21,[24.51636276]
2019-05-16 13:14:23,[24.51636276]
2019-05-16 13:14:24,[24.51636276]
2019-05-16 13:14:25,[24.51636276]
2019-05-16 13:17:27,[24.54324604]
2019-05-16 13:17:29,[24.54324604]
2019-05-16 13:17:30,[24.54324604]
2019-05-16 13:17:31,[24.54324604]
2019-05-16 13:17:32,[24.54324604]
2019-05-16 13:17:33,[24.54324604]
2019-05-16 13:17:35,[24.54324604]
2019-05-16 13:17:36,[24.54324604]
2019-05-16 13:17:37,[24.54324604]
2019-05-16 13:17:38,[24.54324604]
2019-05-16 13:17:39,[24.54324604]
2019-05-16 13:17:41,[24.54324604]
2019-05-16 13:17:42,[24.54324604]
2019-05-16 13:17:43,[24.54324604]
2019-05-16 13:19:05,[24.53984269]
2019-05-16 13:19:07,[24.53984269]
2019-05-16 13:19:08,[24.53984269]
2019-05-16 13:19:09,[24.53984269]
2019-05-16 13:19:10,[24.53984269]
2019-05-16 13:19:12,[24.53984269]
2019-05-16 13:19:13,[24.53984269]
2019-05-16 13:19:14,[24.53984269]
2019-05-16 13:19:15,[24.53984269]
2019-05-16 13:19:17,[24.53984269]
2019-05-16 13:19:18,[24.53984269]
2019-05-16 13:19:19,[24.53984269]
2019-05-16 13:19:20,[24.53984269]
2019-05-16 13:19:21,[24.53984269]
2019-05-16 13:19:23,[24.53984269]
2019-05-16 13:19:24,[24.53984269]
2019-05-16 13:19:25,[24.53984269]
2019-05-16 13:19:26,[24.53984269]
2019-05-16 13:19:27,[24.53984269]
2019-05-16 13:19:29,[24.53984269]
2019-05-16 13:19:30,[24.53984269]
2019-05-16 13:19:31,[24.53984269]
2019-05-16 13:19:32,[24.53984269]
2019-05-16 13:19:34,[24.53984269]
2019-05-16 13:19:35,[24.53984269]
2019-05-16 13:19:36,[24.53984269]
2019-05-16 13:19:37,[24.53984269]
2019-05-16 13:19:38,[24.53984269]
2019-05-16 13:19:40,[24.53984269]
2019-05-16 13:19:41,[24.53984269]
2019-05-16 13:19:42,[24.53984269]
2019-05-16 13:19:43,[24.53984269]
2019-05-16 13:19:44,[24.53984269]
2019-05-16 13:19:46,[24.53984269]
2019-05-16 13:19:47,[24.53984269]
2019-05-16 13:19:48,[24.53984269]
2019-05-16 13:19:49,[24.53984269]
2019-05-16 13:19:50,[24.53984269]
2019-05-16 13:19:52,[24.53984269]
2019-05-16 13:19:53,[24.53984269]
2019-05-16 13:19:54,[24.53984269]
2019-05-16 13:19:55,[24.53984269]
2019-05-16 13:19:56,[24.53984269]
2019-05-16 13:19:57,[24.53984269]
2019-05-16 13:19:59,[24.53984269]
2019-05-16 13:20:00,[24.53984269]
2019-05-16 13:20:01,[24.53984269]
2019-05-16 13:20:02,[24.53984269]
2019-05-16 13:20:04,[24.53984269]
2019-05-16 13:20:05,[24.53984269]
2019-05-16 13:20:06,[24.53984269]
2019-05-16 13:20:07,[24.53984269]
2019-05-16 13:20:08,[24.53984269]
2019-05-16 13:20:09,[24.53984269]
2019-05-16 13:20:11,[24.53984269]
2019-05-16 13:20:12,[24.53984269]
2019-05-16 13:20:13,[24.53984269]
2019-05-16 13:20:15,[24.53984269]
2019-05-16 13:20:16,[24.53984269]
2019-05-16 13:20:17,[24.53984269]
2019-05-16 13:20:18,[24.53984269]
2019-05-16 13:20:20,[24.53984269]
2019-05-16 13:20:21,[24.53984269]
2019-05-16 13:20:22,[24.53984269]
2019-05-16 13:20:23,[24.53984269]
2019-05-16 13:20:24,[24.53984269]
2019-05-16 13:20:25,[24.53984269]
2019-05-16 13:20:27,[24.53984269]
2019-05-16 13:20:28,[24.53984269]
2019-05-16 13:20:29,[24.53984269]
2019-05-16 13:20:30,[24.53984269]
2019-05-16 13:20:32,[24.53984269]
2019-05-16 13:20:33,[24.53984269]
2019-05-16 13:20:34,[24.53984269]
2019-05-16 13:20:35,[24.53984269]
2019-05-16 13:20:36,[24.53984269]
2019-05-16 13:20:37,[24.53984269]
2019-05-16 13:20:39,[24.53984269]
2019-05-16 13:20:40,[24.53984269]
2019-05-16 13:20:41,[24.53984269]
2019-05-16 13:20:42,[24.53984269]
2019-05-16 13:20:43,[24.53984269]
2019-05-16 13:20:45,[24.53984269]
2019-05-16 13:21:55,[24.51973754]
2019-05-16 13:21:56,[24.51973754]
2019-05-16 13:21:58,[24.51973754]
2019-05-16 13:21:59,[24.51973754]
2019-05-16 13:22:00,[24.51973754]
2019-05-16 13:22:01,[24.51973754]
2019-05-16 13:22:02,[24.51973754]
2019-05-16 13:22:04,[24.51973754]
2019-05-16 13:22:05,[24.51973754]
2019-05-16 13:22:06,[24.51973754]
2019-05-16 13:22:07,[24.51973754]
2019-05-16 13:22:08,[24.51973754]
2019-05-16 13:22:10,[24.51973754]
2019-05-16 13:22:11,[24.51973754]
2019-05-16 13:22:12,[24.51973754]
2019-05-16 13:22:13,[24.51973754]
2019-05-16 13:22:14,[24.51973754]
2019-05-16 13:22:16,[24.51973754]
2019-05-16 13:22:17,[24.51973754]
2019-05-16 13:22:18,[24.51973754]
2019-05-16 13:22:19,[24.51973754]
2019-05-16 13:22:21,[24.51973754]
2019-05-16 13:22:22,[24.51973754]
2019-05-16 13:22:23,[24.51973754]
2019-05-16 13:22:24,[24.51973754]
2019-05-16 13:22:25,[24.51973754]
2019-05-16 13:22:27,[24.51973754]
2019-05-16 13:22:28,[24.51973754]
2019-05-16 13:22:29,[24.51973754]
2019-05-16 13:22:30,[24.51973754]
2019-05-16 13:22:32,[24.51973754]
2019-05-16 13:22:33,[24.51973754]
2019-05-16 13:22:34,[24.51973754]
2019-05-16 13:22:35,[24.51973754]
2019-05-16 13:22:36,[24.51973754]
2019-05-16 13:22:38,[24.51973754]
2019-05-16 13:22:39,[24.51973754]
2019-05-16 13:22:40,[24.51973754]
2019-05-16 13:22:41,[24.51973754]
2019-05-16 13:22:43,[24.51973754]
2019-05-16 13:22:44,[24.51973754]
2019-05-16 13:22:45,[24.51973754]
2019-05-16 13:22:46,[24.51973754]
2019-05-16 13:22:47,[24.51973754]
2019-05-16 13:22:49,[24.51973754]
2019-05-16 13:22:50,[24.51973754]
2019-05-16 13:22:51,[24.51973754]
2019-05-16 13:22:52,[24.51973754]
2019-05-16 13:22:54,[24.51973754]
2019-05-16 13:22:55,[24.51973754]
2019-05-16 13:22:56,[24.51973754]
2019-05-16 13:22:57,[24.51973754]
2019-05-16 13:22:59,[24.51973754]
2019-05-16 13:23:00,[24.51973754]
2019-05-16 13:23:01,[24.51973754]
2019-05-16 13:23:02,[24.51973754]
2019-05-16 13:23:03,[24.51973754]
2019-05-16 13:23:05,[24.51973754]
2019-05-16 13:23:06,[24.51973754]
2019-05-16 13:23:07,[24.51973754]
2019-05-16 13:23:08,[24.51973754]
2019-05-16 13:23:10,[24.51973754]
2019-05-16 13:23:11,[24.51973754]
2019-05-16 13:23:12,[24.50322566]
2019-05-16 13:23:13,[24.50322566]
2019-05-16 13:23:15,[24.50322566]
2019-05-16 13:23:16,[24.50322566]
2019-05-16 13:23:17,[24.50322566]
2019-05-16 13:23:18,[24.50322566]
2019-05-16 13:23:19,[24.50322566]
2019-05-16 13:23:21,[24.50322566]
2019-05-16 13:23:22,[24.50322566]
2019-05-16 13:23:23,[24.50322566]
2019-05-16 13:23:24,[24.50322566]
2019-05-16 13:23:25,[24.50322566]
2019-05-16 13:23:27,[24.50322566]
2019-05-16 13:23:28,[24.50322566]
2019-05-16 13:23:29,[24.50322566]
2019-05-16 13:23:30,[24.50322566]
2019-05-16 13:23:31,[24.50322566]
2019-05-16 13:23:33,[24.50322566]
2019-05-16 13:23:34,[24.50322566]
2019-05-16 13:23:35,[24.50322566]
2019-05-16 13:23:36,[24.50322566]
2019-05-16 13:23:38,[24.50322566]
2019-05-16 13:23:39,[24.50322566]
2019-05-16 13:23:40,[24.50322566]
2019-05-16 13:23:41,[24.50322566]
2019-05-16 13:23:42,[24.50322566]
2019-05-16 13:23:44,[24.50322566]
2019-05-16 13:23:45,[24.50322566]
2019-05-16 13:23:46,[24.50322566]
2019-05-16 13:23:47,[24.50322566]
2019-05-16 13:23:48,[24.50322566]
2019-05-16 13:23:50,[24.50322566]
2019-05-16 13:23:51,[24.50322566]
2019-05-16 13:23:52,[24.50322566]
2019-05-16 13:23:53,[24.50322566]
2019-05-16 13:23:54,[24.50322566]
2019-05-16 13:23:56,[24.50322566]
2019-05-16 13:23:57,[24.50322566]
2019-05-16 13:23:58,[24.50322566]
2019-05-16 13:23:59,[24.50322566]
2019-05-16 13:24:01,[24.50322566]
2019-05-16 13:28:09,[24.45461339]
2019-05-16 13:28:10,[24.45461339]
2019-05-16 13:28:11,[24.45461339]
2019-05-16 13:28:12,[24.45461339]
2019-05-16 13:28:14,[24.45461339]
2019-05-16 13:28:15,[24.45461339]
2019-05-16 13:28:16,[24.45461339]
2019-05-16 13:28:17,[24.45461339]
2019-05-16 13:28:19,[24.45461339]
2019-05-16 13:28:20,[24.45461339]
2019-05-16 13:28:21,[24.45461339]
2019-05-16 13:28:22,[24.45461339]
2019-05-16 13:28:23,[24.45461339]
2019-05-16 13:28:25,[24.45461339]
2019-05-16 13:28:26,[24.45461339]
2019-05-16 13:28:27,[24.45461339]
2019-05-16 13:28:28,[24.45461339]
2019-05-16 13:28:29,[24.45461339]
